Machine_ID,Temperature,Vibration,Pressure,RPM,Oil_Viscosity,Age_in_Days,Failure
M003,77.67394887232845,0.45347063672098015,2.9561968427099394,-971.8056351257142,7.6708766268467965,129,1
M003,70.00783923608239,0.6250802132941404,3.1706147701992293,1782.8760727927574,9.899976963419821,36,0
M001,73.59983425414943,0.3819011655828469,2.879326211840116,1426.4526672124914,10.467053486054041,319,1
M002,75.22964526550246,0.5943114117721426,3.2203485980659043,1724.4436075091467,8.458573517585789,243,0
M002,66.71229646565068,0.5562096332120638,3.449605242039311,2504.357980515669,9.014255833173623,53,0
M001,65.82967000757353,0.5211084059301103,2.6722181604538973,1790.3497347049984,8.526465457774293,431,1
M002,71.14905459736846,0.45212601168590605,3.649728584684498,4616.4439788048185,7.275201329846764,252,1
M001,66.57048772479658,0.5697282751854115,3.299262482627499,5014.938241385438,9.206273412970571,457,1
M002,71.16368025286852,0.42520768852083135,4.439229935751008,5345.405950687929,10.344917206825134,444,1
M003,66.39283929035042,0.3823467808240056,3.8511282182391433,478.86483421814273,8.165750146443598,70,0
M001,75.60327087032127,0.2709789499685885,3.5050911831219445,2236.367779358926,9.3600864475218,313,0
M003,73.25449926265912,0.46871485406002317,3.2061907469969317,-3204.055533522801,9.80863328549194,74,0
M003,78.5390036501934,0.33264051152457375,3.156470269559231,-1946.6298268214541,8.898921170449006,238,1
M001,71.8584053627685,0.4072900995311901,2.8783600228122936,4691.786519177205,7.6918401120968225,210,1
M001,77.6369685445547,0.33756895071627246,3.821337079221451,7030.265212541758,8.607293882629431,275,1
M002,62.425895513750824,0.5264451855369302,3.429866312250455,3416.952253362251,9.55520140755901,347,1
M002,71.27118886312377,0.45244674764348447,3.3428219121928704,790.0055572774068,6.247059698128611,441,1
M002,66.34513011201176,0.49508042587542317,3.7555864277746633,7528.126663829606,8.568740812337328,158,1
M003,73.02355297820903,0.4846677980593478,3.5794138722221427,-834.0049352120836,8.945435997119537,81,0
M001,66.86011616703586,0.68136454221071,3.5467840450937835,-152.3166481891326,9.7503512168428,208,1
M002,68.42963736972051,0.4734586448464974,2.674360835673363,-2122.386396500414,8.497090382731635,482,1
M001,64.12918172975604,0.5786655436914357,3.4758451793000185,881.6256243202242,8.276242257743856,256,0
M002,63.81177190902727,0.5698903533765173,3.9225527121952295,-1451.625961297978,8.803792322723131,415,1
M001,69.45405517700668,0.47653540800053795,2.865916034963955,1662.680706648861,9.912160594512176,473,1
M002,68.03653185699889,0.45112400661204005,4.3783704360348565,2296.291304992002,7.366451297805829,235,0
M001,63.71987351185421,0.47214741157293816,3.8181793539526616,1283.1107756187305,7.414269909738323,163,0
M002,72.26717745509586,0.4366625564899579,3.3793455228082623,1076.9148336763867,8.153946435456376,295,0
M003,72.44527707570094,0.4834724627778309,3.4779335626139702,7805.396468278892,7.788980978714687,273,1
M001,66.73343658484931,0.4597262169147089,3.3841252709465492,61.1939529124561,8.318555888139104,136,0
M001,82.47452215080484,0.5747867712712449,2.879175555880734,-999.0474467000377,9.905585023322198,379,1
M003,68.18966174173678,0.47269807910961675,3.4216350279515684,-285.55396486960854,9.116196076135907,217,0
M003,75.99728587554273,0.5140537197031578,2.9714168512802077,1596.0279699421967,8.87287571741151,321,1
M002,66.43197808865895,0.3882286261559126,3.1238711442464133,-2058.314358526359,6.52179062903958,377,1
M001,73.676266457899,0.3603588388592409,3.854747235130778,2653.5116751902674,7.814082163776701,87,0
M001,67.14957205817407,0.41431074847401295,3.792690498917997,982.8805213444045,10.064453785788174,188,0
M001,68.10511464947012,0.5050549280917299,3.7509335583930508,3993.8597311601934,9.44860696350259,196,1
M002,79.51939810189263,0.4724322214188371,3.933883897320869,-545.8059095045637,9.464408582719045,202,1
M003,55.69197376016868,0.5718766992239085,3.419449640463494,1625.6273832098525,9.309882900921084,213,0
M001,65.82782303418202,0.38632206126098456,4.3372966822969605,-51.88742831559239,9.01993077129784,297,0
M002,76.11484951969119,0.4350054813089228,3.42790201219996,5377.864916754061,7.936281477149481,484,1
M001,70.75444682299305,0.6439732645555486,3.8219804516598015,901.2293889890516,7.561133555466282,145,0
M003,68.76758088471406,0.564665777906685,3.878168710378265,6738.8375359691045,7.855735323925651,247,1
M001,70.94769963906924,0.5337931873896242,4.498891676096681,-2217.0309424228744,7.69691359469617,203,0
M003,72.93210226511057,0.44187853566371144,4.203905917792032,-1223.3448904245356,9.966364729602747,142,0
M003,72.05984348477917,0.26899120635008744,3.555375061197362,9416.231628778594,9.21933953246917,230,1
M002,70.89518578616185,0.6782482058372102,3.317696557559073,471.57435195204084,9.53130915306644,61,1
M002,66.53018833163932,0.6519349848998132,2.9268460909746854,706.3598398192592,9.26872448813347,262,1
M001,65.45292887278048,0.5372543255415834,2.980553534536524,6005.3867611648875,7.659808605654051,268,1
M002,80.94543822580513,0.525408608285475,2.818726989390683,7823.74789220755,6.231461210358488,347,1
M001,66.43685490779784,0.5852103193148547,4.001788011315192,6990.333411192581,8.441074548305858,375,1
M002,70.15214120501845,0.5494500870746464,3.467673526645667,2019.2284874514828,7.533294696677069,115,0
M001,61.12737361256019,0.530308455135752,3.777039896918499,-1917.263707544712,9.764532476109766,392,1
M001,69.79445325513082,0.5946647561347755,3.6077590032461115,6527.622397742278,7.945263378859802,262,1
M003,69.60304141680737,0.5694420264790025,3.285502517900447,5414.443414538026,8.914456128034256,352,1
M002,69.7977626939199,0.5110744951946075,3.3110766660967497,238.22507596636342,8.863547278226354,195,0
M003,74.00132499253435,0.24936708783948652,3.1292765706488654,-983.1622854833108,8.863500225646087,140,0
M002,64.71286682610994,0.48086352914534536,3.599175476318025,3059.0574538870874,8.542170934799723,464,1
M001,64.8517379091041,0.451854050412313,3.5444236076597355,168.07782723679975,6.359093286626118,374,1
M002,67.05836977083544,0.46572563622867896,3.2598850871115985,1337.5562474798137,9.023114596724323,277,0
M002,63.66736983329456,0.5730456001310401,3.504366852013181,-31.897557956615856,9.471635969945646,215,0
M003,71.94516103762503,0.5935827972163249,3.201826518158893,-6191.509861593286,8.484031007717801,43,0
M001,71.45364919374812,0.3511382467824383,3.58417273794042,3509.7530155788586,8.378035495892828,291,1
M001,71.95751985012335,0.3771759443991892,3.506689319613772,-1352.9827275238167,7.84512159312737,190,0
M001,62.830784415315954,0.4495200549786169,3.3746126665053366,219.37351908846358,7.799396305177759,143,0
M001,67.52551562971796,0.5689251909090327,3.0712307804078574,6088.192688486508,9.48257965475707,190,1
M003,67.434093067027,0.6846853700904701,2.985306621200027,4418.403725655209,9.473783607157008,250,1
M001,72.145456126568,0.4929250998298409,3.353040867159352,-239.19116042525684,7.762984592261203,256,0
M002,54.54363478070153,0.7343027925853168,3.6306070378755657,2231.346676178766,8.732178081979793,51,1
M003,58.87081723351369,0.6154420977790817,3.6777882976499385,-1405.3620072485464,8.355791534680092,387,1
M001,70.00018557620804,0.4207145442770329,4.211281573202412,1772.6901699418963,8.41335501018117,148,0
M001,62.489438253581554,0.5064693079107669,2.609188941156698,2622.059078354376,8.547031502982168,408,1
M003,62.07543232198563,0.5833352340896398,3.5359055647965962,754.6618880081387,9.024532560308606,450,1
M001,63.489663943063846,0.4536340148299974,4.072279546747089,2916.2890032199075,8.473234733394023,439,1
M002,66.72480681224188,0.5759595117405784,3.4599641077656864,3831.2823569987404,7.215759435698813,273,1
M003,68.22499965678037,0.5463173967261347,2.7146167899699405,-383.6132446923075,8.124598750082537,329,1
M003,74.6655685903915,0.5229225099933158,4.534246827063347,5250.06368435187,9.290066893428474,259,1
M001,77.82592102208498,0.5756166465759591,3.501917454857972,2698.3204361055696,10.37681238134556,109,0
M001,61.9377858027336,0.4272705655755389,3.2761948335369504,3874.604582891707,7.288666630600801,276,1
M003,65.80312416783187,0.3249455503147244,3.328983752690031,4256.511859726439,7.501991257060491,341,1
M003,68.26856033730536,0.5197777332088788,3.2680987345185373,-1603.5719829828085,7.714090267638176,236,0
M003,68.55146409593293,0.5594502171969457,3.7517957600391387,9067.751723357456,10.071793296524334,108,1
M001,72.3814498402003,0.4962478316350789,2.565499484876317,2683.273283075766,6.856221646314457,74,1
M001,64.01240237710206,0.39406418171084723,2.1040441096795046,4298.974755858759,10.200302252916785,208,1
M002,82.80003790131528,0.4273123533463109,3.3438698752623863,-731.757895138705,7.474390483334235,414,1
M001,71.85119701327402,0.38353191792676666,3.4683339095133756,5648.825211637248,8.4988033362472,384,1
M001,67.86572792076265,0.4425446230993227,4.059856104227892,1027.0339512452497,8.11658297367569,411,1
M002,68.44914462808669,0.531082992944175,2.7862285373232982,5943.371933570545,9.411569078350473,116,1
M003,68.03637302008516,0.39315045535659204,4.016218360794239,8111.306778537866,7.802823756847033,322,1
M001,64.33139240080394,0.3766232591175566,4.1356903587877785,936.748559520285,9.155674369426542,448,1
M003,75.2201125632551,0.4694675840328141,2.9314149202594066,-119.56079748453612,10.39238919749887,245,1
M001,70.3893909008387,0.46730042288802726,4.453229454986052,567.954536428688,10.12159125744319,46,0
M002,72.98841167816866,0.42854099004621554,3.7415497801372117,3098.942305498514,9.882126676955597,138,1
M003,72.57995221390668,0.398106163392094,2.9597437499087462,3991.571179391285,7.409697080941164,161,1
M003,70.6770452687954,0.49599317864403275,3.7110969771855418,-1764.16841897847,9.12792374955273,172,0
M001,68.75497061471323,0.5668519825841914,3.8040894251705737,8289.078250938373,7.906623497132726,38,1
M003,69.00414131313003,0.5657486901324476,4.0665096653454,202.43153273133612,6.937803044514579,357,1
M001,69.71117214879352,0.5241839697172112,3.0852537474836343,-1064.7244882706273,9.933766073198376,426,1
M003,68.49180318711805,0.5834495863966055,3.417384032330381,6260.686225431566,7.888203586336659,374,1
M001,64.25881848017087,0.35380575501320666,3.2277700053018394,758.7439556452516,7.493925872437597,43,0
M001,69.21283098315251,0.48564975995773924,3.2351528296808625,2741.5691510070883,9.383344596927312,429,1
M001,63.316565960884475,0.4494285825700247,4.188067713080187,762.8586876718266,9.190733356446067,435,1
M001,83.24602242343622,0.48310030500492845,3.1578665315568983,9456.0504022182,7.228299746031789,413,1
M002,63.788542133221235,0.5573040564990012,4.2081956837279,143.79578424409465,9.758048398493628,92,0
M002,67.1054539326287,0.5807546717866687,3.6250777456568026,143.94012277745742,8.276598397822209,158,0
M001,76.33217802927,0.5731509385815668,4.228319744164619,226.60094842999433,9.529791610586225,146,0
M001,72.83545765715142,0.5618269817097529,3.399877672746995,352.8016990931387,8.72164003266192,429,1
M001,74.40923474289255,0.32703490323826057,4.795873409025049,2159.4439451050966,8.305680935997884,336,0
M001,63.17834356698003,0.4426695976204483,2.587202782619619,-2337.607134033614,9.822562662466813,270,1
M003,74.6336875236617,0.5958989683604835,3.629107741928948,5816.866976527901,8.536922167063034,489,1
M003,64.98337908354267,0.504091607402516,2.889004301694426,1911.88249725157,8.390990267804117,231,1
M003,75.35127013579384,0.49244074124171017,3.9297738084541867,6381.27036958718,8.183460522905253,425,1
M003,71.24771376622513,0.49377988915541393,4.45661397186328,500.14425623983743,8.917133265742759,208,0
M003,62.54229030280639,0.48547980636383825,3.939054949242955,-2145.7744268291017,7.912660958260252,57,0
M003,71.13544882936625,0.4059373673754819,3.0440896773530297,10918.353408849742,7.857485588981063,63,1
M001,76.11003377981343,0.4557447687165374,3.965997351068237,98.74159513735958,10.39112414275073,274,0
M002,68.89966859445481,0.343752145016722,3.2305110695406922,6971.95591866508,9.373680442515422,123,1
M002,67.86209185190825,0.6134540416863212,2.7728354020951596,6052.170266107472,9.365201826378973,47,1
M003,69.0228563820825,0.589997479883159,3.4141622285378905,3304.613152673328,8.657368054478018,358,1
M002,78.6359630216796,0.46818094676281496,2.996218557810716,-1163.8521859431335,7.731887431269036,111,1
M003,66.14765416604288,0.3889161526012251,4.073063782283563,5732.351775025536,9.96877358006145,353,1
M002,68.29976601534615,0.5572707039970163,3.8227699346500468,3847.520632967452,8.316501786559186,489,1
M003,79.72417798460496,0.5939521323890038,3.6443383868580335,2816.3277438515947,8.48884159864755,258,1
M002,63.387301370982904,0.5894104395738383,3.2824334104043364,3419.2912785733593,6.682932026871406,101,1
M001,63.3315214440083,0.5809796470789764,3.6268549674401696,7043.232201115433,7.978088421801611,264,1
M003,66.79412625697735,0.5660341904228864,3.4438515425925096,3530.451406203643,9.658019940093382,349,1
M001,77.49877907460571,0.4435363644708378,2.8833024200795365,3862.9059182909796,7.999428478191501,109,1
M002,72.15283061259278,0.5951577536865315,3.8900681560021044,6028.992220711231,8.833557186586729,344,1
M002,66.03397088238724,0.49523183233914997,3.639335718894537,3382.4862112141473,8.56752914135998,388,1
M003,70.34160121968296,0.6330863730851198,3.0513222551135484,9505.181037766146,8.302542702480187,455,1
M003,74.90037896132527,0.6131072424565516,3.748075939759284,3302.0700909819025,8.106648726697859,51,1
M001,68.67420105229212,0.7413366912628621,3.519995328803113,6207.4271344905865,8.569423468643972,414,1
M002,72.33126608870532,0.5447837626260437,2.927571606461508,3225.7845429807367,7.385852374560852,118,1
M003,66.82978420006314,0.5929276621224863,3.236044506184542,-1697.1938114866343,8.330944488991344,230,0
M001,64.8500325743312,0.4325227859678092,3.53702235400575,5988.099504127824,8.428755929648661,484,1
M002,77.37639571076741,0.5850706100421937,3.308067026070916,1698.6860412551175,9.143343603073983,283,0
M002,73.96168502642843,0.5213907621823844,3.1909653113790277,5318.332391192812,7.613619319012464,117,1
M001,58.32811643978934,0.6351182838610374,3.716309073984686,1328.5383093582702,10.078352301809428,123,0
M001,69.04651468588149,0.5128213942054493,3.6418749280355978,5011.399093554708,8.891545349694685,262,1
M003,73.28659618282238,0.44810880413475285,3.633551306509418,-910.5585335351043,7.880849695225737,196,0
M003,70.65697516666094,0.6500631324018649,3.7508192235916518,5467.040061399628,8.39812886691264,356,1
M001,64.32527110416248,0.3211272363999783,2.9422645001099705,-2001.8851372889758,8.226410989089464,286,1
M001,70.08451549816954,0.5509106478108394,4.360116639332169,3713.1387950416056,10.627312135998686,193,1
M001,57.73727852210273,0.48862554446578926,3.350299859029238,-1429.3051920805192,7.41228285050465,472,1
M003,69.82210740689762,0.4108521127066631,3.6790716938453967,1951.6704055496557,8.704546758623529,144,0
M003,64.71702753266541,0.5991861289148284,3.6195374614559275,4106.693321268289,7.965800796272557,50,1
M002,71.60221413000062,0.5091212562283811,3.0810408511321805,-85.99970560127576,8.425245261203262,421,1
M002,69.78092873861422,0.5443349880159862,4.12127299825193,1292.2308955234619,8.296861880553202,377,1
M003,66.95254338253531,0.3101240910191593,3.6911895875434513,1483.6922204453874,8.47521088665905,186,0
M001,78.20965371230429,0.5082986121576568,3.8368056191316,8458.920564555749,8.146554234229395,199,1
M002,72.24841801920128,0.42251623525787163,2.954347488169735,-3765.0169241790745,7.712950120563796,254,1
M002,62.43155532924646,0.4153505480516,2.8083622600214824,1658.8997123430559,8.689323151331385,122,1
M001,70.97888720745027,0.4521370612550938,3.7032135573763485,-854.4748253669068,8.799691873633677,279,0
M003,72.86294503682055,0.4416392740321901,3.9654022251193686,4975.130961834075,8.533760509542407,152,1
M002,71.57169293907492,0.5277151948182115,3.525832234162528,2854.0671695348005,8.60624542457251,412,1
M001,63.513696029296646,0.46534998674704486,3.5936447010780217,4159.070987828257,6.824880783203826,231,1
M001,68.12076246340719,0.5239970611196696,3.00319821312177,1948.42220053309,9.80324508163353,312,0
M003,75.14963689821326,0.40602920830331857,3.374002392132945,-1467.9226367361898,8.178927024087374,109,0
M001,63.78194030145978,0.43540247490999323,3.474570127226725,4499.29091035785,9.169644597213248,170,1
M003,73.84110302567228,0.5112149287637873,3.6038068744801484,1535.528226161011,9.272575817297898,256,0
M003,72.77420725736205,0.6600234020902561,4.396675523738526,3869.901351609702,8.510004527444408,197,1
M001,68.44724578257721,0.6597111013315498,3.185358448143693,821.9922190102143,6.7038487484952265,417,1
M002,65.73341677147147,0.4207736042933629,3.343047068846304,169.19853882740972,8.595597745544964,428,1
M002,72.00819533700499,0.46945736187136533,4.358462637343695,2785.0739106804926,8.013447279710801,40,0
M003,67.44134845953268,0.4990461085181572,3.520360333727763,8229.719085233879,9.537245885541912,124,1
M002,69.27469841339756,0.5806742338499983,3.3983251331881545,1402.8492593243134,8.371166771321276,432,1
M003,66.04649502094645,0.4858000705483781,3.142724880415868,-1006.8882061203594,8.929197519716435,348,0
M001,67.93295687703412,0.27806107817532716,2.8949426512708247,-1848.9438584911259,8.236334105515784,251,1
M001,76.2880858291234,0.5750391201205454,4.211868294520796,1390.0018904853828,10.302181004052214,228,0
M001,65.59566673399543,0.6158022596710511,2.656478790324007,3096.2203111877207,10.55249518720764,250,1
M003,77.98250686577555,0.5315590222259481,3.8476975621741607,5476.527063451283,9.005940142206525,264,1
M003,67.6489286813929,0.32595635683092894,3.1692395858594358,955.5597895290578,10.493440523572426,323,0
M002,64.88451920728137,0.3911411494030504,3.7996279482318327,1876.7220978580308,7.843320050320646,439,1
M003,74.89082367147375,0.5529826788672261,3.7182622193808914,-2402.296940418203,8.95724102765283,344,0
M001,55.847946031081605,0.4127793724173509,3.7724370984134588,4248.619840006831,7.954126664174807,375,1
M001,65.0171704671235,0.5721687526352529,3.033934078605523,3654.868269896041,8.851102961252542,201,1
M001,79.01099634582837,0.5105644727488269,4.32645248862546,2703.535176170886,8.984289577668966,463,1
M003,65.92159814338046,0.4369667006036252,4.172321141481885,2741.137306416593,7.989620185291457,488,1
M003,74.12386605091376,0.46449071597775604,3.5023590186610165,752.6963358628393,8.977793936636667,228,0
M002,84.78021714541909,0.4828311635830093,3.9307121982300934,5150.49218535605,9.935811930671028,83,1
M001,74.2597123944645,0.5455178986581223,3.0980332308100658,4078.3584683182803,8.038511794224405,395,1
M001,63.59633850193904,0.681223835545378,2.3773104663024984,5464.537033099134,8.334566048350851,397,1
M001,67.5905843050198,0.3924471050581667,2.9280921243612865,-880.6046515334388,8.26486221055212,247,1
M001,78.22870477649919,0.49069372990655585,3.313062258332395,1200.3464711542342,9.721709286622842,64,1
M001,71.13586025778152,0.4656291841858205,2.6944612968024177,-669.7407808130633,8.082358226126912,336,1
M003,69.70176073337531,0.44800344376151346,3.980686622035764,972.9786315177455,8.208266778586633,495,1
M001,82.89758930383806,0.6312795853354757,3.323299899651583,-2506.0912989936305,7.621859123773975,292,1
M002,74.588784597074,0.5023028482684728,3.5884028841186257,3878.3877094454556,7.17357976300623,179,1
M001,71.96999547291988,0.47803125306833094,4.106519592910612,5895.061249919836,10.476334563258332,261,1
M003,71.36780053220791,0.5422841257649826,3.1981958726137525,2800.505580815736,6.793246652662873,441,1
M003,73.69233502041173,0.5532454453530015,3.3993886740149404,3304.1161241629784,10.899496253033005,110,1
M001,69.40393517949137,0.5385098656023839,3.645565152315619,2334.6262960306312,8.080817938306325,485,1
M001,71.45300936434411,0.47287027317541463,3.6733259973544614,1997.1436585305812,10.064424746832751,406,1
M001,81.4237576741478,0.45556769378389134,3.0781733165341096,-3358.5271706876674,7.479497051265511,55,1
M002,75.33122267852305,0.7443796983334333,3.5403972348608566,3594.21142242414,8.77489886487117,258,1
M001,63.68959652781654,0.6656914299942198,3.2835799644814547,5588.72951591978,8.571592028931311,46,1
M002,68.04355597704952,0.575290345614874,3.9236328125407205,8209.070724195833,6.429680590463102,466,1
M002,72.94753524499679,0.39258890075044195,3.0120599928969236,4501.5461240298955,8.253971452830333,78,1
M001,76.45637885502592,0.3854136017447196,3.401591355214613,4963.877285759547,9.577851552828497,62,1
M002,68.18214838718778,0.6640480539312141,2.2985537637656206,4970.445562517504,8.76737066554301,264,1
M002,72.94297613411808,0.4733870839036508,4.317326659221097,2416.567237777033,8.140755337581655,340,0
M003,70.45235204916861,0.4191628146275886,3.9811394984008395,3505.440886891421,8.296228706414524,87,1
M001,67.11645232980553,0.5773977354801137,4.293834421804298,-1725.7770723928352,7.188762297313973,499,1
M002,76.61372506263,0.3609551138475926,4.432034401042242,-1540.7313244216994,9.451361405728196,223,0
M001,67.27853681990794,0.4163089701821202,3.682429414824019,1158.6945132075914,9.26693745461486,218,0
M003,75.13445808068508,0.46360893732448316,3.3502838174654106,3961.4756445975318,8.947038067300529,86,1
M003,70.3307644089067,0.4092663645681709,2.9652461333653606,3041.7163705454277,6.938353673489021,126,1
M003,62.88603754292627,0.6724422485827767,2.5676730294736343,2922.030849071066,8.236313068706815,412,1
M001,64.86139034465388,0.43470807346557777,3.4180811160968365,3581.4746189550997,9.492955210371223,499,1
M003,69.78835254619976,0.5253545479584627,3.409549674903557,-5127.446981190876,10.151449951933065,332,0
M002,74.15907202807988,0.5203176882448847,2.9771056157358258,-2417.321174768458,7.886810894639302,105,1
M003,75.25263939515125,0.5547341023923618,3.246575011936773,2725.111050840559,8.032975648413753,90,0
M003,67.93644765884375,0.3855882632046834,3.2205157299689278,5540.795439921224,7.630110652162243,289,1
M001,80.82626394674361,0.5335391212394162,3.2530503541686904,302.98008108089243,10.401134226964185,165,1
M003,65.13935771114268,0.33928893998817244,4.003455058825367,2471.3546990120512,7.179252303970429,147,0
M002,58.445000625030666,0.43362212175275117,3.480284107519265,1336.7215445611923,8.2031115619233,113,0
M001,76.3749342921802,0.6113921422929899,2.7734000785730406,2053.9802680562075,8.963989063568647,363,1
M001,71.33308507684036,0.6134879118108608,2.541745192548431,1517.858032729779,9.03056427048208,75,1
M002,64.61118700947209,0.42535379529896833,3.363179164008433,3577.609785341666,7.240164091543188,311,1
M001,62.46329116058847,0.556578986352423,3.446208099867745,2608.716172554515,9.408990773681385,294,0
M002,74.37092588973375,0.6550633102419808,3.2446654050208394,-5513.820996689226,8.2884457798234,417,1
M001,67.19466098965984,0.46145844022273996,4.134881551496614,4278.288377103452,7.166508598321215,369,1
M003,78.65687914811038,0.6238355110372918,4.051439872735967,894.5894524623043,7.625553197975374,395,1
M001,67.82541843491252,0.5758533517090476,3.3149105870348623,-1608.5617437042465,8.440913101525219,248,0
M001,61.5073417487687,0.4347134051569382,3.2305792944440355,3915.9941010686025,10.704714838325728,481,1
M003,72.2356783179237,0.5937537816194219,2.678609518601023,-47.416464407240255,10.64808104152495,259,1
M002,74.25342169223241,0.49975559976205935,2.859150334858348,2819.773205489851,9.052800995928779,214,1
M001,76.50066287589789,0.40738669141285755,4.229530668223774,1692.4715163830554,9.304247498494195,38,0
M001,74.43724366009113,0.39444997939928056,2.876481796818044,2540.6152992150483,8.24876806430893,271,1
M001,76.02539068132216,0.42438063371174317,2.8376929443028303,3038.298700446055,9.114872095390075,436,1
M003,72.86790891140834,0.4495451673524644,3.1517310861757464,3530.9389924517573,11.169223856424503,408,1
M003,65.81615864665247,0.49291805415253287,3.847387335616327,6094.864011392163,7.949538298944623,252,1
M001,78.86228495621891,0.3977555931291169,2.8817653062380746,8531.564247112756,8.180995848478272,174,1
M002,72.5609405701822,0.5864683596175757,3.4587935206112568,449.8674727040029,8.888160322132942,267,0
M003,61.82905788662654,0.6056949241660684,3.19747611017702,-5407.926756130693,9.637354988453083,395,1
M003,66.1920382968679,0.5896044080596989,3.889100811082618,4377.595296978958,10.168212492655831,384,1
M001,70.8728387047983,0.5087464904201436,3.6853855344195128,3733.826422879579,9.177469268688872,431,1
M002,69.46136781805322,0.5799989607669528,3.4971768630795808,4495.358900124713,8.952781683907176,391,1
M002,75.69181320651427,0.5266532552461023,3.7887591752884497,-266.1187437119861,6.764337381963387,357,1
M001,63.75112822404557,0.5449712249187706,3.6962789754498586,-3069.0632019189597,8.607941070630606,197,0
M002,62.6953194224139,0.4875190431131317,4.003173564427934,3421.6076057883674,8.735111099302419,355,1
M003,67.2320815499218,0.7157679435971009,3.1132724147452873,-3936.8023385783163,9.234190306785054,431,1
M001,72.12972142178916,0.4757802182837922,3.581574323874982,8819.897990537867,7.992882265853158,141,1
M003,75.9338709884812,0.3894402230566254,3.2779465910951546,4372.559494323761,8.541050156194704,361,1
M001,67.78379577257792,0.5299282807557724,3.618085456009734,2842.7143531419915,7.777528815492828,336,0
M001,81.2371456009048,0.6441557797508868,3.4460132246264035,-1577.3822123221917,8.121496371800335,125,1
M003,72.64544869714099,0.40732949400625107,4.308614003204725,1740.6173217209248,9.272485122925097,52,0
M001,66.1292589477467,0.4995831299076511,3.1313244379015637,2282.9365601082413,9.690492902478024,291,0
M001,68.9666866109176,0.4464923442920076,3.3657740740934736,-1766.8276507368237,8.493593869713473,328,0
M003,70.39133633986806,0.4848785190197492,3.587702477601375,-1257.7999256374533,7.516516185538645,272,0
M001,71.10320041928728,0.4626994862326004,4.202013036829191,858.0043715785678,9.327202318702508,283,0
M003,66.17532005220949,0.633945008315474,3.2511132777028036,7204.055896342646,7.4054250753968,201,1
M002,74.96328165812726,0.5699519859459992,2.5477635116225597,3489.018120723077,7.253321248497569,101,1
M001,73.2903847237688,0.6464263135054096,3.040657072894795,2597.786814186221,9.63895368485755,99,0
M001,72.73799319707415,0.6766511225508758,4.244819485174952,5659.382915126505,8.974179175351937,182,1
M001,67.37416101908923,0.6191547427894869,2.5956174317115437,3398.336748310161,8.800722712929865,201,1
M002,69.93635932911297,0.38025424293422544,3.329999616435343,7096.8776370098985,5.8081765075323855,94,1
M002,66.44486599856911,0.6183872925358274,3.281313854392596,2812.608500817104,8.772827567474927,43,0
M001,61.86757546038511,0.5989761906553808,3.5297924479845157,12547.802174112176,9.982548246664727,424,1
M002,64.27584632740884,0.5661106678854593,3.1609491180650933,3773.800435406628,7.257002148688051,259,1
M002,72.44184117885217,0.5357921300831073,4.313763786642026,3263.574247565087,7.695085785835771,258,1
M002,77.9093391009473,0.5957976335185741,3.0703629160904438,6323.917712338236,7.6992038433157735,264,1
M003,64.29915709116956,0.5034323768308302,3.9443125682021503,2888.1233873491174,9.050531160206866,102,0
M001,66.9578539655729,0.38092772618275533,3.2026530811739575,3710.3297622624195,8.261626654809179,239,1
M003,80.91314996044419,0.5468764527996645,3.0815984194311925,3177.1939975451805,7.235666976827659,221,1
M001,62.24478044294163,0.4879317701785724,3.634563353428405,2287.8824346692904,7.914748394002028,270,0
M002,75.47567407635151,0.5228370341280298,3.9040668117080894,1611.6068854932196,9.638865246825079,299,0
M001,65.4641967625492,0.5431494540386625,3.384927982897903,4004.2107263441476,9.845302263700681,302,1
M002,71.76761684801144,0.4882944912484547,3.251303005101099,4867.68279269531,9.86228520918068,291,1
M001,70.48621799468485,0.49796657428900765,3.365970965586413,-3425.4883850892274,9.214475500566985,286,0
M002,69.93336542626501,0.48375638273787824,3.969185039354434,899.4582703667845,8.379588848447701,45,0
M002,68.73925314863237,0.5043229313273726,3.5245176333108876,1301.7361170039578,8.565661739261262,355,1
M002,71.14873968891604,0.41752488667868454,3.453139810644981,5544.084882101148,8.668796024991938,113,1
M001,80.75526780990832,0.38510988404402513,3.360813936430132,202.3668948384984,8.473605529918665,188,1
M002,67.35010295932464,0.4303886939788142,3.9362435503910636,492.03116076924266,7.315291677263655,102,0
M003,69.92948170963896,0.649420956901147,4.1502057587245265,-2853.9662535206608,9.143071568430127,180,0
M001,66.65539453738049,0.6564185308709771,3.6721950882481016,705.0949065020739,7.042088171040265,144,1
M003,72.53572937054531,0.5120108052618589,3.4534662791826922,-1395.7598247055976,8.664738010119683,495,1
M002,68.78649193962725,0.655722563664903,3.4721526835114087,2028.849988087789,9.609424874220847,209,1
M002,57.39089450550675,0.3024853943308283,3.1850090369025437,3397.2455685046016,9.471497166055892,157,1
M003,62.5525803724149,0.36014550437789516,3.541565953154644,3291.9029774119404,9.728714816243262,310,1
M002,80.08594426999161,0.5684145373446999,3.5852455244519286,-725.2770262112717,9.08545937671385,177,1
M002,64.72029056252939,0.38503951142671444,3.8202930116012865,6058.231738803414,8.240591359977826,383,1
M002,71.47617763014215,0.4824263291086915,4.001307070299346,-630.6832338983904,6.082518456410895,152,1
M003,67.03874375796912,0.6732464425910147,3.2952485708515447,1874.7443905089572,8.722683457331321,357,1
